,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
12,Alex Len,SAC,13,8,5,3.5,1.0,6.5,3.5,0.2,1.51,0.41,0.155,1.3,0.0,0.8,0.353,0.0,0.818
13,Alize Johnson,SAS,4,1,3,7.4,1.8,11.5,5.5,0.5,2.7,1.98,0.152,0.0,0.3,1.0,0.0,0.0,0.0
14,Alondes Williams,BKN,1,1,0,5.3,0.0,9.0,3.0,0.4,2.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Alperen Sengun,HOU,53,10,43,28.3,15.1,53.8,37.3,2.2,2.42,1.25,0.281,5.4,4.2,7.3,0.575,0.538,0.76
16,Amir Coffey,LAC,40,21,19,14.3,4.0,15.5,11.3,0.7,2.53,1.71,0.259,0.2,0.0,0.3,0.167,0.0,0.333
17,Andre Drummond,CHI,45,19,26,12.9,6.4,18.4,11.7,0.4,1.43,0.48,0.35,1.9,0.4,4.7,0.631,0.611,0.967
18,Andre Iguodala,GSW,2,0,2,12.2,1.0,21.0,10.5,0.6,1.81,0.62,0.048,1.0,0.0,1.0,0.0,0.0,1.0
19,Andrew Nembhard,IND,53,23,30,27.1,8.1,44.2,23.0,2.5,3.37,3.04,0.183,0.5,0.0,0.6,0.48,0.0,0.5
20,Andrew Wiggins,GSW,36,18,18,32.3,17.1,46.2,31.6,1.8,2.28,1.48,0.371,0.7,1.7,3.3,0.808,0.581,0.992
21,Anfernee Simons,POR,56,27,29,35.5,21.4,69.2,33.2,5.5,4.77,4.17,0.309,0.3,0.0,0.6,1.188,0.0,0.938
22,Anthony Davis,LAL,35,16,19,33.4,26.0,67.9,37.1,2.3,2.04,0.79,0.383,5.0,5.5,11.3,0.747,0.728,1.199
23,Anthony Edwards,MIN,60,31,29,36.2,24.7,72.9,36.5,4.9,4.05,3.53,0.34,0.5,0.6,1.0,0.656,0.686,0.877
24,Anthony Gill,WAS,41,17,24,10.0,3.1,10.0,6.5,0.3,1.65,0.62,0.315,0.5,0.0,1.2,0.6,0.0,1.306
25,Anthony Lamb,GSW,42,22,20,19.3,7.1,32.7,17.4,1.0,1.79,0.92,0.216,0.6,0.4,1.8,0.423,0.0,0.573
26,Austin Reaves,LAL,41,19,22,27.9,10.5,35.5,20.0,1.7,2.92,2.32,0.295,0.7,0.0,1.1,0.444,0.0,0.63
27,Austin Rivers,MIN,45,23,22,21.1,5.4,24.8,14.2,1.3,3.04,2.42,0.219,0.1,0.0,0.1,1.0,0.0,0.667
28,Ayo Dosunmu,CHI,55,25,30,28.3,9.5,48.7,18.6,2.8,3.47,3.15,0.195,0.3,0.0,0.7,1.0,0.0,1.024
29,Bam Adebayo,MIA,54,29,25,35.3,21.6,65.0,37.8,3.1,2.84,1.59,0.332,7.1,2.7,8.0,0.707,0.628,0.919
30,Ben Simmons,BKN,42,24,18,26.3,6.9,61.4,21.5,3.5,3.42,2.35,0.113,2.3,1.1,4.0,0.344,0.444,0.846
31,Bennedict Mathurin,IND,60,26,34,28.2,17.2,42.3,28.8,1.7,2.48,1.69,0.407,1.2,0.1,1.9,1.0,0.333,0.991
32,Bismack Biyombo,PHX,45,25,20,14.0,3.8,22.9,13.5,0.6,1.58,0.49,0.165,2.5,0.9,4.5,0.345,0.325,0.668
33,Blake Griffin,BOS,26,17,9,14.4,4.9,21.0,12.8,0.6,1.68,0.68,0.235,1.2,0.5,2.2,0.6,0.571,0.825
34,Blake Wesley,SAS,14,2,12,13.5,4.4,26.4,8.9,2.1,4.84,4.46,0.165,0.3,0.0,0.6,0.75,0.0,0.5
35,Boban Marjanovic,HOU,19,1,18,4.4,2.9,5.7,3.8,0.2,2.2,0.92,0.519,0.5,1.2,1.1,1.3,1.091,1.55
36,Bobby Portis,MIL,47,30,17,26.8,14.4,52.6,26.7,1.6,1.78,0.74,0.274,1.6,3.2,4.6,0.581,0.664,0.889
37,Bogdan Bogdanovic,ATL,34,16,18,29.8,14.6,43.0,26.5,2.0,2.8,2.01,0.339,0.8,0.1,0.6,0.444,0.5,0.571
38,Bojan Bogdanovic,DET,55,15,40,32.0,21.7,46.8,33.1,2.3,2.95,2.13,0.465,0.8,1.0,0.8,1.0,0.518,0.87
39,Bol Bol,ORL,54,21,33,23.2,10.4,24.9,13.9,1.0,2.35,1.6,0.419,0.4,0.2,2.1,1.136,0.6,1.443
40,Bones Hyland,LAC,43,29,14,19.4,12.0,46.8,20.0,3.8,4.82,4.12,0.255,0.2,0.0,0.3,0.6,0.0,0.429
41,Bradley Beal,WAS,35,19,16,32.8,22.7,66.3,39.8,4.7,4.24,3.77,0.343,2.1,0.7,1.8,0.597,0.25,0.919
42,Brandon Boston Jr.,LAC,21,8,13,11.7,6.8,20.3,11.6,1.0,2.94,2.6,0.335,0.1,0.1,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,51,29,22,20.0,10.5,29.3,18.4,0.7,1.51,0.63,0.358,4.4,0.2,5.6,0.594,0.5,1.119
44,Brandon Ingram,NOP,24,12,12,32.2,22.4,64.6,37.7,4.2,3.89,2.89,0.347,1.5,1.6,0.9,0.829,0.711,0.762
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,56,39,17,30.3,14.2,33.6,22.6,0.8,1.42,0.4,0.422,2.3,1.9,5.3,0.437,1.0,1.054
47,Bruce Brown,DEN,58,41,17,28.8,11.3,53.1,25.6,3.0,3.38,2.72,0.212,0.8,0.1,1.7,0.917,1.0,0.85
48,Bruno Fernando,ATL,32,9,23,11.5,4.1,20.6,12.2,0.5,1.4,0.49,0.197,1.5,0.2,3.8,0.347,0.667,0.828
49,Bryce McGowens,CHA,26,8,18,14.7,4.1,15.4,9.5,0.6,2.32,1.41,0.265,0.0,0.0,0.5,0.0,0.0,0.714
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,60,26,34,32.0,17.5,60.0,35.5,2.0,2.05,1.37,0.292,0.4,0.0,0.8,0.545,0.0,0.82
53,CJ McCollum,NOP,52,26,26,35.0,21.1,75.3,32.8,5.5,4.37,3.91,0.281,0.9,0.1,0.5,0.674,0.0,0.643
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,34,12,22,16.1,4.2,13.6,7.9,0.3,1.36,0.42,0.311,0.1,0.0,0.8,0.0,0.0,0.769
56,Caleb Martin,MIA,49,26,23,30.3,10.1,39.6,22.8,1.6,2.47,1.58,0.255,0.6,0.1,2.5,0.733,0.0,0.661
57,Cam Reddish,POR,23,10,13,22.1,8.8,20.3,15.7,0.7,2.19,1.27,0.433,0.7,0.0,0.9,0.588,0.0,1.1
58,Cam Thomas,BKN,41,25,16,16.6,10.8,29.5,13.7,2.4,4.9,4.33,0.367,0.4,0.0,0.2,0.875,0.0,1.2
59,Cameron Johnson,BKN,20,14,6,25.9,14.0,35.2,22.0,1.2,1.97,1.27,0.398,0.6,0.0,1.1,0.833,0.0,1.048
60,Cameron Payne,PHX,28,15,13,24.0,12.1,57.8,19.9,4.9,5.08,4.49,0.21,0.1,0.0,0.3,0.0,0.0,0.75
61,Caris LeVert,CLE,55,33,22,30.4,12.0,49.7,29.4,3.0,3.66,3.06,0.241,0.6,0.1,1.1,0.485,0.0,0.492
62,Cedi Osman,CLE,58,37,21,21.0,8.9,30.2,20.8,1.2,2.4,1.59,0.296,0.3,0.0,0.8,1.0,0.0,0.886
63,Charles Bassey,SAS,26,5,21,13.6,4.7,22.9,12.9,0.6,1.51,0.43,0.205,1.4,0.4,4.3,0.486,0.7,0.973
64,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
65,Chimezie Metu,SAC,44,25,19,10.8,5.0,16.0,9.3,0.4,1.68,0.71,0.312,1.3,0.3,2.9,0.382,0.692,1.142
66,Chris Boucher,TOR,53,26,27,20.8,9.8,24.7,13.2,0.7,1.68,0.6,0.398,0.5,0.1,4.3,0.68,0.0,1.053
67,Chris Duarte,IND,36,14,22,19.3,7.9,28.6,19.0,1.1,2.26,1.62,0.276,0.3,0.0,0.5,0.6,0.0,0.778
68,Chris Paul,PHX,38,20,18,31.9,13.9,75.9,27.1,7.3,5.79,4.96,0.183,0.3,0.3,0.3,0.083,0.4,0.3
69,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
70,Christian Braun,DEN,54,38,16,15.5,4.4,17.4,10.5,0.6,2.06,1.18,0.252,0.3,0.0,1.0,0.688,0.0,0.642
71,Christian Koloko,TOR,45,21,24,14.6,3.5,15.4,10.0,0.3,1.19,0.27,0.228,0.9,0.0,3.3,0.415,0.0,0.853
72,Christian Wood,DAL,48,26,22,27.7,17.8,48.9,27.5,1.8,2.21,1.0,0.363,2.2,2.3,4.5,0.689,0.716,1.009
73,Chuma Okeke,ORL,19,5,14,21.3,5.2,25.0,11.9,0.9,2.04,1.24,0.206,0.2,0.1,0.8,0.667,1.0,0.438
74,Clint Capela,ATL,43,23,20,26.9,12.2,37.0,18.3,0.8,1.28,0.26,0.329,2.7,0.5,10.4,0.544,0.545,1.031
75,Coby White,CHI,49,22,27,22.1,8.8,34.2,17.3,1.7,3.0,2.32,0.257,0.0,0.0,0.2,1.0,0.0,0.7
76,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
77,Cole Anthony,ORL,39,18,21,25.0,12.0,53.7,18.2,4.4,4.92,4.33,0.224,0.3,0.0,0.9,0.583,0.0,0.914
78,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
79,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
80,Corey Kispert,WAS,49,23,26,27.1,9.4,30.5,18.7,0.7,1.44,0.6,0.307,0.5,0.0,1.0,0.739,0.0,0.857
81,Cory Joseph,DET,40,10,30,15.8,4.7,33.9,11.3,2.9,5.07,5.22,0.138,0.1,0.1,0.2,0.4,0.0,0.571
82,D'Angelo Russell,LAL,57,29,28,32.8,17.9,82.6,35.7,5.6,4.04,3.37,0.216,0.6,0.2,0.8,0.765,0.667,0.717
83,Daishen Nix,HOU,41,11,30,15.5,3.7,35.0,13.7,2.7,4.6,4.48,0.105,0.0,0.0,0.2,1.0,0.0,0.889
84,Dalano Banton,TOR,26,14,12,9.5,4.6,21.4,9.8,1.4,3.81,2.89,0.216,0.2,0.0,0.8,1.0,0.0,1.3
85,Dalen Terry,CHI,21,10,11,4.1,1.0,6.0,3.2,0.2,2.34,1.79,0.16,0.1,0.0,0.2,0.0,0.0,0.4
86,Damian Jones,UTA,23,6,17,8.0,2.7,9.4,5.3,0.2,1.31,0.31,0.287,1.0,0.1,2.5,0.174,1.0,0.912
87,Damian Lillard,POR,46,23,23,36.2,31.4,88.1,39.1,7.4,5.03,4.42,0.356,0.4,0.2,0.6,0.684,1.0,0.593
88,Damion Lee,PHX,59,32,27,22.3,8.8,31.1,18.6,1.2,2.33,1.6,0.284,0.3,0.0,0.4,0.556,0.0,0.615
89,Daniel Gafford,WAS,55,25,30,18.7,8.4,26.3,14.4,0.6,1.45,0.32,0.32,2.0,0.4,5.2,0.658,0.739,1.17
90,Daniel Theis,IND,6,1,5,15.5,6.8,23.2,17.7,0.6,1.55,0.39,0.295,2.5,0.2,3.3,0.8,0.0,0.95
91,Danny Green,CLE,4,1,3,13.8,3.0,18.5,10.3,0.5,1.76,1.0,0.162,0.3,0.0,0.0,0.0,0.0,0.0
92,Danuel House Jr.,PHI,37,24,13,14.8,4.4,16.6,9.0,0.6,2.11,1.22,0.263,0.2,0.0,0.5,1.167,0.0,1.235
93,Dario Saric,OKC,38,18,20,14.4,6.0,22.6,13.5,0.7,1.77,0.9,0.265,0.6,0.7,1.8,0.591,0.769,0.914
94,Darius Bazley,PHX,36,16,20,15.4,5.4,23.9,11.4,0.8,2.0,1.14,0.228,0.9,0.2,2.1,0.71,0.429,0.733
95,Darius Days,HOU,3,0,3,7.8,5.0,14.0,7.0,0.3,1.21,0.14,0.357,0.0,0.0,0.0,0.0,0.0,0.0
96,Darius Garland,CLE,51,28,23,35.2,21.7,77.9,29.3,7.6,5.82,5.53,0.279,0.6,0.0,0.5,0.69,1.0,0.519
97,David Duke Jr.,BKN,16,7,9,8.8,2.9,11.9,5.7,0.8,3.91,3.45,0.242,0.1,0.0,0.4,0.0,0.0,0.571
98,David Roddy,MEM,46,29,17,17.8,6.3,19.9,12.3,0.7,2.02,1.17,0.318,0.4,0.0,0.9,0.444,1.5,1.1
99,Davion Mitchell,SAC,56,31,25,17.8,5.6,34.4,12.3,2.6,4.52,4.43,0.162,0.1,0.0,0.4,0.571,0.0,0.76
100,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
101,Davon Reed,LAL,37,24,13,8.8,2.3,16.2,8.1,0.7,2.65,1.94,0.144,0.1,0.1,0.4,0.0,0.0,0.286
102,Day'Ron Sharpe,BKN,32,16,16,10.2,4.0,16.4,9.8,0.5,1.76,0.67,0.243,1.3,0.4,3.3,0.537,0.25,0.79
103,De'Aaron Fox,SAC,52,31,21,34.0,24.8,79.6,24.8,6.6,5.01,4.67,0.312,0.4,0.1,0.7,0.667,0.667,0.946
104,De'Andre Hunter,ATL,49,27,22,32.0,15.9,38.7,23.9,1.5,2.28,1.43,0.411,1.0,0.4,1.2,0.938,1.095,0.895
105,De'Anthony Melton,PHI,54,36,18,28.5,10.7,51.4,26.1,2.3,2.73,1.97,0.208,0.6,0.0,1.3,0.438,0.0,0.456
106,DeAndre Jordan,DEN,34,21,13,14.6,4.9,19.1,11.1,0.4,1.3,0.23,0.257,2.4,0.2,3.8,0.084,0.571,1.131
107,DeMar DeRozan,CHI,52,24,28,36.3,25.3,61.1,36.7,4.7,4.57,3.68,0.415,1.3,2.6,0.6,0.71,0.831,0.633
108,Dean Wade,CLE,31,22,9,21.7,5.5,24.1,14.0,0.7,1.67,0.5,0.227,0.3,0.0,0.6,0.4,0.0,0.95
109,Deandre Ayton,PHX,50,24,26,30.2,18.8,53.4,29.7,1.5,1.69,0.51,0.351,5.3,4.6,11.6,0.831,0.725,1.01
110,Dejounte Murray,ATL,54,27,27,36.5,20.7,72.8,29.1,5.9,4.9,4.44,0.285,0.6,0.1,1.1,0.343,0.429,0.793
111,Delon Wright,WAS,28,18,10,22.3,6.1,45.0,18.0,3.7,4.93,4.48,0.135,0.3,0.0,0.9,0.444,0.0,0.5
112,Deni Avdija,WAS,55,26,29,26.3,9.1,43.6,21.6,2.0,2.69,1.93,0.208,0.8,0.1,2.2,0.6,0.5,0.725
113,Dennis Schroder,LAL,46,23,23,30.0,12.1,52.2,22.2,3.9,4.52,3.94,0.232,0.3,0.0,0.3,0.5,0.0,0.429
114,Dennis Smith Jr.,CHA,38,11,27,25.0,8.4,50.7,21.2,3.5,4.14,3.73,0.166,0.3,0.0,1.0,0.846,2.0,0.868
115,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
117,Derrick Jones Jr.,CHI,45,17,28,15.1,5.2,20.0,10.6,0.4,1.28,0.38,0.262,0.7,0.1,2.4,0.818,0.667,0.898
118,Derrick Rose,NYK,26,11,15,12.9,5.8,27.6,11.0,1.9,4.22,3.84,0.212,0.2,0.0,0.4,0.667,0.0,1.0
119,Derrick White,BOS,59,42,17,27.7,11.8,46.6,19.8,3.1,4.02,3.41,0.253,0.6,0.1,1.1,0.606,0.0,0.635
120,Desmond Bane,MEM,35,22,13,31.2,21.5,60.8,34.1,2.8,2.79,2.02,0.354,0.8,0.0,0.9,1.107,0.0,1.0
121,Devin Booker,PHX,32,21,11,33.8,26.8,62.8,35.9,5.2,4.99,4.29,0.427,1.0,1.0,1.6,0.645,1.0,0.846
122,Devin Vassell,SAS,29,8,21,31.3,19.4,54.2,34.3,3.0,3.33,2.4,0.358,0.7,0.0,0.6,1.211,0.0,0.944
123,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
124,Devonte' Graham,SAS,57,27,30,16.2,6.0,31.0,15.3,1.7,3.31,2.66,0.193,0.2,0.0,0.2,0.444,0.0,0.667
125,Dewayne Dedmon,PHI,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
126,Dillon Brooks,MEM,52,32,20,30.5,14.8,42.4,27.9,1.9,2.75,1.88,0.348,0.5,0.2,0.8,0.667,0.667,0.955
127,Domantas Sabonis,SAC,55,31,24,34.6,18.8,82.8,48.5,3.3,2.41,1.39,0.227,8.8,4.6,9.6,0.587,0.486,0.877
128,Dominick Barlow,SAS,10,0,10,9.5,3.5,12.1,8.1,0.3,1.54,0.6,0.289,1.3,0.1,2.9,0.462,0.0,0.69
129,Donovan Mitchell,CLE,50,33,17,35.5,27.3,69.1,32.4,5.8,5.06,4.57,0.395,0.9,0.0,1.0,1.0,0.0,0.981
130,Donte DiVincenzo,GSW,47,26,21,25.2,8.7,47.1,22.7,2.1,2.68,2.09,0.184,0.6,0.0,1.4,0.3,0.0,0.563
131,Dorian Finney-Smith,BKN,44,21,23,32.0,8.9,39.5,23.1,1.0,1.54,0.63,0.225,0.6,0.0,2.0,0.407,0.0,0.739
132,Doug McDermott,SAS,50,14,36,20.4,9.9,28.0,20.1,0.8,1.67,0.79,0.353,0.2,0.0,0.9,1.25,2.0,0.933
133,Draymond Green,GSW,51,27,24,31.7,8.2,73.5,40.3,2.2,1.84,0.91,0.111,2.7,1.0,2.6,0.475,0.113,0.607
134,Drew Eubanks,POR,56,26,30,19.5,5.9,25.8,14.1,0.7,1.62,0.46,0.23,2.1,0.3,3.9,0.617,0.526,0.859
135,Dru Smith,BKN,8,4,4,12.1,2.8,20.5,6.9,1.5,4.48,4.53,0.134,0.3,0.0,0.5,1.0,0.0,0.5
136,Duane Washington Jr.,PHX,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
137,Duncan Robinson,MIA,29,14,15,18.1,6.9,25.0,17.7,0.7,1.69,0.78,0.275,0.2,0.0,0.4,1.0,0.0,1.0
138,Dwight Powell,DAL,55,30,25,19.7,6.8,24.7,13.5,0.6,1.53,0.52,0.275,2.0,0.1,5.7,0.44,0.857,0.955
139,Dyson Daniels,NOP,39,21,18,19.9,4.5,30.5,14.9,1.5,2.96,2.19,0.148,0.2,0.0,0.9,0.333,0.0,0.757
140,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
141,Eric Gordon,LAC,48,13,35,30.0,13.0,41.6,25.0,2.6,3.69,3.17,0.311,0.2,0.0,0.4,0.364,2.0,1.158
142,Eugene Omoruyi,OKC,23,9,14,11.8,4.9,13.8,9.0,0.3,1.44,0.63,0.355,0.5,0.0,2.3,0.417,0.0,0.833
143,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
144,Evan Mobley,CLE,59,36,23,34.2,15.7,58.4,30.5,1.9,1.97,0.76,0.269,4.2,2.1,8.3,0.614,0.561,0.947
145,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
146,Frank Kaminsky,HOU,28,11,17,7.0,2.7,14.3,8.9,0.4,1.77,0.7,0.188,0.3,0.1,0.9,0.25,1.0,0.72
147,Frank Ntilikina,DAL,36,17,19,12.0,2.5,16.3,7.6,0.8,3.07,2.51,0.155,0.1,0.0,0.2,0.0,0.0,0.286
148,Franz Wagner,ORL,58,23,35,33.2,18.9,54.9,33.0,3.5,3.77,3.18,0.344,0.7,0.3,2.1,0.718,0.684,0.925
149,Fred VanVleet,TOR,50,24,26,36.9,19.7,84.4,37.3,6.3,4.5,4.1,0.233,0.2,0.0,0.3,0.75,1.0,0.923
150,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
151,Gabe Vincent,MIA,45,25,20,26.3,10.0,44.4,21.3,2.9,3.91,3.21,0.225,0.2,0.0,0.4,0.6,1.0,0.8
152,Garrett Temple,NOP,18,11,7,7.2,2.3,9.4,5.7,0.3,1.93,1.27,0.249,0.1,0.0,0.2,0.0,0.0,0.667
153,Garrison Mathews,ATL,46,12,34,13.2,4.7,14.3,9.3,0.3,1.33,0.41,0.329,0.1,0.0,0.1,0.0,0.0,1.167
154,Gary Harris,ORL,30,12,18,24.5,8.7,21.6,15.7,0.8,2.15,1.59,0.402,0.1,0.0,0.6,0.667,0.0,0.889
155,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
156,Gary Trent Jr.,TOR,50,23,27,33.6,18.6,40.3,31.5,1.6,2.43,1.87,0.463,0.4,0.0,0.6,1.136,0.0,1.125
157,George Hill,IND,36,24,12,18.8,4.9,33.1,12.9,2.5,4.47,3.97,0.147,0.3,0.0,0.6,0.417,0.0,0.5
158,Georges Niang,PHI,55,37,18,19.8,8.8,30.1,16.3,0.7,1.33,0.46,0.293,0.1,0.0,0.4,0.4,0.0,1.261
159,Giannis Antetokounmpo,MIL,46,34,12,33.6,32.5,82.2,38.7,5.5,4.05,2.97,0.395,4.4,4.8,5.2,0.55,0.459,1.096
160,Goga Bitadze,ORL,21,8,13,9.6,3.3,14.6,9.7,0.4,1.49,0.58,0.225,0.8,0.3,2.9,0.563,0.429,0.667
161,Goran Dragic,CHI,50,22,28,15.5,6.5,34.4,13.5,2.4,4.19,3.65,0.188,0.1,0.1,0.2,1.0,0.75,0.8
162,Gordon Hayward,CHA,34,12,22,31.2,13.9,48.0,35.0,2.3,2.86,1.89,0.29,1.6,0.5,2.1,0.6,0.353,0.792
163,Gorgui Dieng,SAS,19,2,17,10.2,3.4,18.7,13.6,0.6,1.84,0.63,0.183,0.7,0.3,1.5,0.154,0.0,0.643
164,Grant Williams,BOS,58,42,16,27.9,8.7,32.2,17.5,1.0,1.78,0.77,0.272,0.6,0.1,1.7,0.343,0.333,0.717
165,Grayson Allen,MIL,53,38,15,27.6,10.5,36.7,24.5,1.5,2.45,1.48,0.286,0.4,0.0,0.8,0.526,0.0,0.545
166,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
167,Hamidou Diallo,DET,49,12,37,16.7,8.5,25.6,12.3,1.0,2.35,1.68,0.333,1.0,0.1,1.9,1.235,0.0,1.253
168,Harrison Barnes,SAC,57,32,25,32.6,14.9,47.8,30.3,1.7,2.15,1.1,0.311,0.6,0.6,1.9,0.914,1.027,1.054
169,Haywood Highsmith,MIA,43,23,20,19.7,4.8,21.6,12.5,0.6,1.69,0.88,0.222,0.7,0.0,2.1,0.25,0.0,0.506
170,Herbert Jones,NOP,43,19,24,28.8,9.7,41.7,23.1,1.5,2.1,1.06,0.231,0.8,0.1,1.8,0.394,1.0,0.792
171,Immanuel Quickley,NYK,59,33,26,27.7,12.7,47.5,23.9,3.4,4.31,3.7,0.267,0.3,0.0,0.4,0.375,0.0,0.5
172,Isaac Okoro,CLE,61,38,23,21.2,6.3,20.3,12.9,0.7,1.95,1.06,0.312,0.3,0.0,1.0,0.471,2.0,0.869
173,Isaiah Hartenstein,NYK,60,33,27,19.7,5.2,29.8,14.4,0.7,1.34,0.24,0.174,1.8,0.2,5.3,0.402,0.75,0.695
174,Isaiah Jackson,IND,45,17,28,15.3,6.8,21.4,13.7,0.5,1.35,0.42,0.317,1.7,0.3,5.0,0.538,0.643,0.955
175,Isaiah Joe,OKC,49,25,24,15.7,8.3,20.0,12.8,0.6,1.92,1.3,0.417,0.3,0.0,0.4,0.769,0.0,0.789
176,Isaiah Livers,DET,36,9,27,21.1,5.4,23.8,14.3,0.7,1.83,0.82,0.229,0.2,0.0,0.3,0.571,2.0,0.667
177,Isaiah Mobley,CLE,8,5,3,3.3,1.1,5.1,2.1,0.2,2.31,1.2,0.22,0.0,0.1,0.1,0.0,2.0,2.0
178,Isaiah Roby,SAS,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811
