,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
47,Bruce Brown,DEN,55,28.7,38,17,1.1,0.7,3.2,1.8,2.6,68.8
48,Bruno Fernando,ATL,31,11.7,9,22,0.2,1.0,2.4,1.5,2.6,57.5
49,Bryce McGowens,CHA,23,14.2,6,17,0.2,0.2,1.4,0.7,1.0,69.6
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,57,32.2,25,32,1.1,0.3,4.2,2.5,3.6,69.2
53,CJ McCollum,NOP,51,35.0,26,25,1.0,0.6,3.6,2.3,2.9,79.1
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,32,16.4,11,21,0.2,0.1,1.5,1.1,1.5,70.8
56,Caleb Martin,MIA,46,30.4,25,21,1.0,0.4,3.8,2.6,3.7,70.0
57,Cam Reddish,POR,21,21.7,9,12,0.7,0.4,1.2,1.3,1.8,73.0
58,Cam Thomas,BKN,38,16.3,24,14,0.4,0.1,1.6,1.1,1.6,66.7
59,Cameron Johnson,BKN,17,25.3,13,4,0.9,0.4,3.0,1.7,2.6,64.4
60,Cameron Payne,PHX,28,24.0,15,13,0.9,0.2,2.0,1.3,1.6,77.8
61,Caris LeVert,CLE,52,30.8,31,21,0.8,0.2,3.3,1.5,2.0,76.5
62,Cedi Osman,CLE,56,21.3,35,21,0.5,0.1,1.9,0.8,1.1,73.8
63,Charles Bassey,SAS,24,13.6,5,19,0.3,0.9,3.4,1.8,2.9,60.9
64,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
65,Chimezie Metu,SAC,42,10.9,24,18,0.3,0.3,2.3,1.6,2.7,57.9
66,Chris Boucher,TOR,51,20.8,24,27,0.7,0.8,3.7,1.5,2.4,62.6
67,Chris Duarte,IND,34,19.3,13,21,0.5,0.2,2.1,1.7,2.3,74.7
68,Chris Paul,PHX,37,31.8,19,18,1.5,0.5,3.9,1.6,2.1,75.6
69,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
70,Christian Braun,DEN,51,14.8,35,16,0.4,0.2,1.6,0.9,1.2,72.1
71,Christian Koloko,TOR,45,14.6,21,24,0.3,1.1,1.7,1.8,3.2,56.6
72,Christian Wood,DAL,45,28.1,26,19,0.5,1.2,6.9,3.2,5.4,58.4
73,Chuma Okeke,ORL,18,21.8,5,13,0.6,0.5,3.1,2.3,3.2,73.7
74,Clint Capela,ATL,40,26.8,22,18,0.7,1.2,7.3,3.5,5.9,58.9
75,Coby White,CHI,46,21.8,22,24,0.7,0.1,2.5,1.3,1.9,68.5
76,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
77,Cole Anthony,ORL,38,25.2,18,20,0.6,0.6,4.0,1.2,1.8,67.2
78,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
79,Collin Sexton,UTA,44,24.2,23,21,0.6,0.1,1.5,0.8,1.3,63.2
80,Corey Kispert,WAS,46,27.4,21,25,0.6,0.1,2.3,1.7,2.7,60.3
81,Cory Joseph,DET,38,15.8,10,28,0.4,0.1,1.1,1.0,1.2,82.2
82,D'Angelo Russell,LAL,54,32.9,27,27,1.1,0.4,2.5,2.0,2.7,75.7
83,Daishen Nix,HOU,41,15.5,11,30,0.6,0.1,1.4,0.9,1.2,71.4
84,Dalano Banton,TOR,24,9.7,12,12,0.5,0.5,1.0,0.9,1.3,68.8
85,Dalen Terry,CHI,19,3.3,10,9,0.1,0.2,0.3,0.2,0.4,37.5
86,Damian Jones,UTA,22,8.0,6,16,0.1,0.5,1.7,1.0,1.8,55.0
87,Damian Lillard,POR,44,36.2,22,22,0.8,0.3,3.5,2.4,3.1,77.8
88,Damion Lee,PHX,58,22.3,31,27,0.4,0.1,2.8,1.8,2.2,81.5
89,Daniel Gafford,WAS,52,18.4,23,29,0.4,1.3,3.3,2.5,4.9,51.0
90,Daniel Theis,IND,5,14.2,1,4,0.0,0.6,2.2,2.2,3.6,61.1
91,Danny Green,HOU,3,14.5,1,2,0.3,0.0,1.0,1.3,2.0,66.7
92,Danuel House Jr.,PHI,36,15.1,23,13,0.2,0.2,1.6,0.9,1.2,70.5
93,Dario Saric,OKC,37,14.4,17,20,0.4,0.1,2.8,1.2,1.7,70.3
94,Darius Bazley,PHX,36,15.4,16,20,0.5,0.8,2.6,1.6,2.8,58.0
95,Darius Days,HOU,1,2.5,0,1,0.0,0.0,1.0,0.0,0.0,0.0
96,Darius Garland,CLE,48,35.1,26,22,1.3,0.1,2.3,0.9,1.2,72.4
97,David Duke Jr.,BKN,15,9.1,7,8,0.4,0.1,0.6,0.5,0.9,61.5
98,David Roddy,MEM,46,17.8,29,17,0.5,0.3,2.0,1.6,2.0,78.7
99,Davion Mitchell,SAC,54,18.1,30,24,0.5,0.2,1.1,0.9,1.3,72.5
100,Davis Bertans,DAL,34,10.6,17,17,0.2,0.1,0.8,0.9,1.3,65.9
101,Davon Reed,LAL,35,9.0,23,12,0.4,0.1,1.3,0.7,0.9,72.7
102,Day'Ron Sharpe,BKN,30,10.3,16,14,0.2,0.5,2.2,1.4,1.9,70.7
103,De'Aaron Fox,SAC,50,33.8,30,20,1.0,0.4,3.9,1.8,2.3,80.0
104,De'Andre Hunter,ATL,46,32.0,26,20,0.5,0.2,3.7,2.0,2.9,69.7
105,De'Anthony Melton,PHI,51,28.8,33,18,1.8,0.5,3.4,1.7,2.5,69.5
106,DeAndre Jordan,DEN,33,14.7,20,13,0.2,0.6,3.7,1.9,2.8,67.0
107,DeMar DeRozan,CHI,50,36.2,24,26,1.0,0.5,4.2,2.3,3.1,74.2
108,Dean Wade,CLE,28,23.1,20,8,0.7,0.5,3.3,2.0,3.1,65.5
109,Deandre Ayton,PHX,49,30.0,23,26,0.5,0.7,7.3,3.0,4.6,64.4
110,Dejounte Murray,ATL,51,36.6,26,25,1.6,0.4,4.8,2.7,3.6,74.6
111,Delon Wright,WAS,25,22.0,16,9,1.9,0.3,2.3,1.4,2.0,71.4
112,Deni Avdija,WAS,52,26.4,24,28,0.9,0.5,5.2,2.8,4.1,68.4
113,Dennis Schroder,LAL,43,30.2,21,22,0.7,0.1,2.3,1.3,1.7,78.1
114,Dennis Smith Jr.,CHA,35,24.8,9,26,1.3,0.4,2.3,1.5,2.2,68.4
115,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,1.9,2,2,0.0,0.0,0.0,0.0,0.0,0.0
117,Derrick Jones Jr.,CHI,43,15.4,17,26,0.5,0.7,1.7,1.3,2.0,68.2
118,Derrick Rose,NYK,26,12.9,11,15,0.3,0.2,1.2,0.8,1.2,73.3
119,Derrick White,BOS,56,27.3,40,16,0.7,0.9,2.8,2.1,3.3,63.9
120,Desmond Bane,MEM,33,31.1,21,12,1.0,0.3,4.3,1.4,2.1,68.1
121,Devin Booker,PHX,31,34.0,20,11,0.9,0.4,3.8,1.5,2.2,68.1
122,Devin Vassell,SAS,29,31.3,8,21,1.2,0.4,3.8,1.7,2.3,70.6
123,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
124,Devonte' Graham,SAS,54,15.7,27,27,0.6,0.2,1.1,0.7,0.9,79.2
125,Dewayne Dedmon,MIA,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
126,Dillon Brooks,MEM,50,30.3,31,19,0.9,0.2,2.7,1.2,1.7,72.1
127,Domantas Sabonis,SAC,53,34.4,30,23,0.8,0.5,9.3,5.6,8.8,63.8
128,Dominick Barlow,SAS,7,7.6,0,7,0.3,0.0,1.0,0.7,1.1,62.5
129,Donovan Mitchell,CLE,47,35.3,31,16,1.5,0.3,3.1,1.7,2.0,86.0
130,Donte DiVincenzo,GSW,44,25.1,25,19,1.3,0.1,3.4,1.5,2.2,70.8
131,Dorian Finney-Smith,BKN,41,32.2,20,21,0.9,0.5,3.1,2.6,4.2,62.2
132,Doug McDermott,SAS,49,20.4,14,35,0.2,0.1,1.9,1.2,1.5,79.7
133,Draymond Green,GSW,48,31.8,26,22,0.9,0.8,6.5,2.4,5.0,48.5
134,Drew Eubanks,POR,54,19.3,25,29,0.5,1.1,3.2,2.8,4.7,58.2
135,Dru Smith,BKN,7,13.2,4,3,1.0,0.4,2.0,0.7,1.3,55.6
136,Duane Washington Jr.,PHX,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
137,Duncan Robinson,MIA,28,17.9,14,14,0.3,0.0,1.7,1.3,1.6,79.5
138,Dwight Powell,DAL,52,19.7,30,22,0.7,0.4,2.2,2.6,4.1,63.7
139,Dyson Daniels,NOP,39,19.9,21,18,0.9,0.3,2.8,1.6,2.3,69.7
140,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
141,Eric Gordon,LAC,47,30.2,12,35,0.6,0.4,1.8,0.8,0.9,83.7
142,Eugene Omoruyi,OKC,22,12.0,8,14,0.6,0.0,1.3,0.5,0.9,52.6
143,Evan Fournier,NYK,22,18.7,12,10,0.6,0.1,1.9,0.8,0.9,85.0
144,Evan Mobley,CLE,56,34.1,34,22,0.8,1.4,6.5,4.1,6.7,60.9
145,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
146,Frank Kaminsky,HOU,26,6.8,11,15,0.2,0.0,1.3,1.2,1.8,68.1
147,Frank Ntilikina,DAL,33,11.8,17,16,0.2,0.1,1.2,0.6,0.8,67.9
148,Franz Wagner,ORL,55,33.1,22,33,0.9,0.2,3.1,1.7,2.4,71.5
149,Fred VanVleet,TOR,48,37.0,22,26,1.6,0.6,3.9,2.3,3.0,75.3
150,Furkan Korkmaz,PHI,25,10.2,17,8,0.2,0.1,0.9,0.6,0.8,70.0
151,Gabe Vincent,MIA,42,25.5,24,18,0.9,0.1,1.9,1.1,1.4,78.0
152,Garrett Temple,NOP,18,7.2,11,7,0.5,0.1,0.5,0.8,0.9,82.4
153,Garrison Mathews,ATL,45,13.4,12,33,0.5,0.1,1.2,0.5,0.7,71.0
154,Gary Harris,ORL,27,24.3,11,16,0.8,0.2,1.6,1.0,1.3,77.8
155,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
156,Gary Trent Jr.,TOR,50,33.6,23,27,1.7,0.3,2.2,1.2,1.6,77.2
157,George Hill,IND,35,19.1,24,11,0.5,0.1,1.5,0.9,1.2,69.8
158,Georges Niang,PHI,52,19.9,34,18,0.4,0.2,2.2,1.3,1.8,75.0
159,Giannis Antetokounmpo,MIL,45,33.3,33,12,0.8,0.8,9.9,2.4,4.5,53.7
160,Goga Bitadze,IND,21,9.6,8,13,0.4,0.5,1.1,1.0,1.8,55.3
161,Goran Dragic,CHI,48,15.8,22,26,0.2,0.1,1.1,0.7,0.9,72.7
162,Gordon Hayward,CHA,31,31.0,10,21,0.8,0.2,3.5,1.3,1.7,72.2
163,Gorgui Dieng,SAS,18,10.2,2,16,0.1,0.4,1.9,1.4,2.3,63.4
164,Grant Williams,BOS,55,27.7,40,15,0.7,0.4,3.6,1.7,2.7,65.3
165,Grayson Allen,MIL,52,27.5,37,15,0.8,0.2,2.5,1.2,1.6,76.2
166,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
167,Hamidou Diallo,DET,47,16.6,12,35,0.9,0.3,2.3,0.7,1.2,61.4
168,Harrison Barnes,SAC,55,32.5,31,24,0.8,0.1,3.7,1.9,2.8,68.4
169,Haywood Highsmith,MIA,40,19.5,22,18,0.8,0.3,2.8,0.9,1.4,64.8
170,Herbert Jones,NOP,41,28.9,18,23,1.7,0.7,2.5,2.2,3.0,74.0
171,Immanuel Quickley,NYK,56,27.9,30,26,0.9,0.1,3.4,1.6,2.3,70.6
172,Isaac Okoro,CLE,58,20.9,36,22,0.7,0.4,1.9,1.1,1.8,58.7
173,Isaiah Hartenstein,NYK,57,19.4,30,27,0.6,0.8,3.7,2.0,3.7,54.8
174,Isaiah Jackson,IND,42,15.2,16,26,0.4,1.4,2.5,1.9,3.6,53.3
175,Isaiah Joe,OKC,47,15.6,24,23,0.6,0.1,1.9,1.1,1.3,82.5
176,Isaiah Livers,DET,34,20.9,9,25,0.5,0.6,1.9,1.6,3.0,54.4
177,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
178,Isaiah Roby,SAS,39,11.2,9,30,0.4,0.2,2.0,1.3,1.8,74.3
179,Isaiah Stewart,DET,45,28.3,12,33,0.4,0.7,5.8,3.4,5.3,63.7
180,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,27,9.5,17,10,0.2,0.2,1.0,0.5,0.6,76.5
182,Ish Wainright,PHX,40,15.6,21,19,0.9,0.3,1.3,0.9,1.1,81.0
183,Ivica Zubac,LAC,57,29.4,30,27,0.4,1.3,6.9,2.9,5.2,56.4
184,JD Davison,BOS,5,2.3,4,1,0.2,0.0,0.4,0.0,0.0,0.0
185,JT Thor,CHA,44,10.8,10,34,0.2,0.3,1.2,0.7,1.3,56.4
186,Ja Morant,MEM,46,32.7,30,16,1.0,0.3,4.7,1.5,2.3,67.6
187,JaMychal Green,GSW,35,14.7,18,17,0.5,0.4,2.6,1.3,2.1,65.3
188,JaVale McGee,DAL,33,8.2,17,16,0.1,0.6,1.8,1.5,2.5,58.5
189,Jabari Smith Jr.,HOU,53,29.8,12,41,0.5,1.0,5.7,3.0,4.7,63.3
190,Jabari Walker,POR,36,8.5,18,18,0.1,0.1,1.3,0.8,1.2,69.8
191,Jack White,DEN,12,3.4,10,2,0.1,0.2,0.3,0.5,0.7,75.0
192,Jaden Hardy,DAL,28,11.1,15,13,0.3,0.1,1.3,0.7,0.9,73.1
193,Jaden Ivey,DET,52,30.1,15,37,1.0,0.3,3.0,2.5,3.0,82.9
194,Jaden McDaniels,MIN,56,30.5,29,27,0.9,1.0,2.6,2.0,3.9,52.3
195,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
196,Jae'Sean Tate,HOU,18,20.9,3,15,0.6,0.2,2.3,1.4,2.1,68.4
197,Jake LaRavia,MEM,30,12.7,20,10,0.4,0.1,1.4,1.3,1.8,70.4
198,Jakob Poeltl,TOR,46,25.9,11,35,0.8,1.1,5.7,4.8,7.7,62.4
199,Jalen Brunson,NYK,53,35.0,28,25,0.9,0.3,2.9,1.5,2.2,71.9
200,Jalen Duren,DET,48,25.4,14,34,0.6,0.9,5.3,3.3,5.4,61.2
201,Jalen Green,HOU,52,34.3,11,41,0.8,0.2,3.5,1.9,2.4,80.0
202,Jalen Johnson,ATL,52,14.6,26,26,0.5,0.4,3.2,1.3,2.1,61.5
203,Jalen McDaniels,PHI,56,26.7,15,41,1.2,0.5,4.0,1.9,3.0,61.5
204,Jalen Smith,IND,49,18.6,23,26,0.3,0.8,3.9,2.1,3.8,56.8
205,Jalen Suggs,ORL,31,22.6,12,19,1.2,0.4,1.9,1.4,1.8,75.0
206,Jalen Williams,OKC,51,29.0,25,26,1.2,0.5,3.2,1.4,2.4,59.0
207,Jamal Cain,MIA,13,13.9,8,5,0.6,0.0,2.0,0.4,0.5,83.3
208,Jamal Murray,DEN,45,32.5,32,13,1.0,0.2,3.4,1.8,2.5,72.3
209,Jamaree Bouyea,MIA,1,14.1,1,0,1.0,0.0,0.0,1.0,2.0,50.0
210,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
211,James Harden,PHI,38,36.5,25,13,1.2,0.5,5.8,1.8,2.3,75.3
212,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
213,James Wiseman,DET,21,12.5,9,12,0.1,0.3,2.6,2.1,3.0,71.0
214,Jared Rhoden,DET,1,12.0,0,1,0.0,0.0,1.0,1.0,2.0,50.0
215,Jaren Jackson Jr.,MEM,38,27.3,24,14,1.0,3.3,4.9,3.3,7.2,45.1
216,Jarred Vanderbilt,LAL,52,24.1,25,27,1.0,0.3,5.5,2.8,4.0,69.4
217,Jarrett Allen,CLE,51,33.1,33,18,0.8,1.2,6.8,3.3,6.2,53.8
218,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
219,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
220,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
221,Jaxson Hayes,NOP,31,14.0,14,17,0.4,0.4,2.1,0.8,1.2,64.9
222,Jaylen Brown,BOS,48,35.6,33,15,1.1,0.5,5.8,2.4,3.6,65.7
223,Jaylen Nowell,MIN,59,19.9,30,29,0.7,0.1,2.1,1.4,1.7,79.6
224,Jaylin Williams,OKC,23,15.3,11,12,0.3,0.1,3.3,2.1,2.7,78.7
225,Jayson Tatum,BOS,53,37.3,38,15,1.0,0.8,7.5,2.2,3.3,65.9
226,Jeff Dowtin Jr.,TOR,14,6.6,9,5,0.1,0.1,0.6,0.1,0.4,33.3
227,Jeff Green,DEN,34,18.9,21,13,0.4,0.2,1.8,1.6,2.4,68.3
228,Jerami Grant,POR,54,35.7,25,29,0.8,0.8,3.5,1.7,2.6,64.1
229,Jeremiah Robinson-Earl,OKC,26,21.1,10,16,0.7,0.4,3.0,2.1,3.6,57.4
230,Jeremy Sochan,SAS,44,25.9,11,33,0.8,0.4,3.1,2.1,3.3,64.4
231,Jericho Sims,NYK,44,15.9,24,20,0.3,0.6,2.8,1.6,2.5,64.9
232,Jevon Carter,MIL,56,22.5,39,17,1.0,0.4,2.1,0.8,1.1,74.2
233,Jimmy Butler,MIA,41,33.8,23,18,2.1,0.3,3.8,1.5,2.0,76.3
234,Jock Landale,PHX,49,14.4,25,24,0.3,0.5,2.4,1.9,3.4,54.8
235,Joe Harris,BKN,48,24.4,28,20,0.5,0.3,2.4,1.7,2.3,74.1
236,Joe Ingles,MIL,23,22.2,15,8,0.5,0.1,2.3,1.1,1.3,80.6
237,Joe Wieskamp,TOR,2,8.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0
238,Joel Embiid,PHI,42,34.9,27,15,1.1,1.6,8.3,5.2,8.3,62.5
239,John Butler Jr.,POR,7,3.4,1,6,0.0,0.1,0.1,0.3,0.3,100.0
240,John Collins,ATL,48,31.3,25,23,0.7,1.2,6.1,3.4,5.3,62.9
241,John Konchar,MEM,47,23.0,29,18,1.1,0.3,3.9,1.6,2.3,69.4
242,John Wall,HOU,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
243,Johnny Davis,WAS,11,5.1,4,7,0.0,0.1,0.5,0.1,0.3,33.3
244,Jonas Valanciunas,NOP,56,24.6,28,28,0.3,0.5,6.8,3.3,5.0,67.3
245,Jonathan Isaac,ORL,8,10.0,6,2,1.3,0.4,2.3,0.4,0.8,50.0
246,Jonathan Kuminga,GSW,43,19.5,24,19,0.4,0.5,2.2,1.5,2.3,67.3
247,Jordan Clarkson,UTA,55,32.3,27,28,0.5,0.2,2.8,2.1,3.3,65.4
248,Jordan Goodwin,WAS,39,18.4,14,25,1.1,0.5,2.4,1.4,2.1,65.9
249,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
250,Jordan McLaughlin,MIN,22,15.5,12,10,0.8,0.1,1.1,0.5,0.7,75.0
251,Jordan Nwora,IND,38,15.7,26,12,0.3,0.2,2.3,0.9,1.2,75.0
252,Jordan Poole,GSW,54,30.5,27,27,0.8,0.2,2.4,1.1,1.5,75.6
253,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
254,Jose Alvarado,NOP,56,21.6,29,27,1.1,0.2,1.9,1.2,1.4,84.8
255,Josh Christopher,HOU,38,9.7,7,31,0.4,0.2,0.8,0.4,0.6,62.5
256,Josh Giddey,OKC,50,30.9,22,28,0.7,0.5,5.9,2.2,3.3,68.1
257,Josh Green,DAL,37,24.0,20,17,0.9,0.1,1.7,1.1,1.3,83.0
258,Josh Hart,NYK,51,33.4,25,26,1.1,0.2,6.3,2.6,3.6,72.5
259,Josh Minott,MIN,11,6.2,5,6,0.3,0.5,1.5,0.6,1.3,50.0
260,Josh Okogie,PHX,48,13.9,24,24,0.7,0.5,1.6,0.8,1.1,72.7
261,Josh Richardson,NOP,41,23.8,11,30,1.0,0.2,2.1,1.6,1.9,82.1
262,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
263,Jrue Holiday,MIL,45,32.9,33,12,1.3,0.4,3.9,1.4,1.9,75.0
264,Juan Toscano-Anderson,UTA,30,12.2,12,18,0.3,0.2,1.6,0.7,1.3,53.8
265,Juancho Hernangomez,TOR,41,14.8,20,21,0.4,0.1,2.3,1.4,2.0,69.9
266,Julian Champagnie,PHI,2,3.3,2,0,0.5,0.0,0.0,0.5,0.5,100.0
267,Julius Randle,NYK,57,35.9,30,27,0.7,0.3,8.6,2.6,3.7,71.9
268,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
269,Justin Holiday,HOU,28,14.7,12,16,0.2,0.4,0.8,1.0,1.3,73.0
270,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
271,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
272,Jusuf Nurkic,POR,45,27.3,23,22,0.9,0.9,7.2,4.0,6.8,59.1
273,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
274,Kai Jones,CHA,27,8.8,6,21,0.2,0.4,1.2,0.5,1.1,43.3
275,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
276,Kawhi Leonard,LAC,32,32.2,21,11,1.4,0.5,4.8,2.0,3.0,65.6
277,Keegan Murray,SAC,53,29.7,30,23,0.7,0.5,3.5,2.1,3.2,66.9
278,Keita Bates-Diop,SAS,41,19.9,10,31,0.7,0.3,2.2,1.4,2.1,65.5
279,Keldon Johnson,SAS,48,32.6,13,35,0.7,0.2,4.0,2.5,3.3,76.1
280,Kelly Olynyk,UTA,45,28.0,21,24,1.0,0.6,3.8,3.6,5.8,62.1
281,Kelly Oubre Jr.,CHA,35,32.6,10,25,1.6,0.4,3.6,1.9,2.7,70.2
282,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
283,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
284,Kendrick Nunn,WAS,46,14.2,22,24,0.3,0.1,1.3,0.8,1.3,65.0
285,Kennedy Chandler,MEM,24,9.2,15,9,0.4,0.2,1.0,0.3,0.4,60.0
