,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
224,Jaylin Williams,OKC,24,11,13,15.3,25.4,18.0,1.5,0.0,2.8,3.8,1.5,5.7,6.1,
225,Jayson Tatum,BOS,54,39,15,37.4,44.7,53.9,4.5,1.0,8.4,12.0,5.7,10.1,12.8,
226,Jeff Dowtin Jr.,TOR,14,9,5,6.6,8.4,8.5,0.9,0.1,1.7,2.0,1.0,10.3,12.0,
227,Jeff Green,DEN,36,23,13,19.0,18.0,18.4,1.2,0.2,2.1,3.1,1.6,6.6,8.8,
228,Jerami Grant,POR,54,25,29,35.7,33.4,37.0,2.3,0.5,4.3,6.1,2.9,6.9,8.8,
229,Jeremiah Robinson-Earl,OKC,27,10,17,21.0,24.0,16.7,0.9,0.1,1.7,2.5,1.1,3.9,4.6,
230,Jeremy Sochan,SAS,46,11,35,25.8,30.1,28.3,2.6,0.3,5.1,6.7,3.2,8.6,10.8,
231,Jericho Sims,NYK,46,26,20,16.2,16.9,7.5,0.5,0.0,0.9,1.3,0.5,3.1,3.2,
232,Jevon Carter,MIL,56,39,17,22.5,29.3,31.0,2.6,0.4,4.7,6.9,3.3,8.7,11.1,
233,Jimmy Butler,MIA,43,24,19,33.7,41.7,47.3,5.0,0.4,9.8,13.3,5.8,12.1,14.0,
234,Jock Landale,PHX,49,25,24,14.4,17.2,14.4,0.9,0.2,1.6,2.4,1.2,5.2,6.9,
235,Joe Harris,BKN,50,28,22,24.1,17.6,18.6,1.7,0.4,2.9,4.2,2.2,9.5,12.5,
236,Joe Ingles,MIL,23,15,8,22.2,24.6,23.3,3.3,0.3,5.9,8.7,3.9,13.6,15.9,
237,Joe Wieskamp,TOR,2,1,1,8.5,6.0,8.5,0.5,0.0,1.0,1.5,0.5,8.3,8.3,
238,Joel Embiid,PHI,44,29,15,34.8,40.7,53.3,4.0,0.7,6.3,10.3,4.8,9.9,11.7,
239,John Butler Jr.,POR,8,2,6,3.2,1.8,1.4,0.1,0.0,0.1,0.3,0.1,7.1,7.1,
240,John Collins,ATL,49,26,23,31.3,32.0,23.0,1.3,0.1,2.3,3.4,1.5,4.0,4.7,
241,John Konchar,MEM,48,29,19,22.6,25.3,16.4,1.5,0.1,3.1,3.9,1.8,5.8,7.2,
242,John Wall,LAC,34,15,19,22.2,39.9,47.4,5.2,0.8,8.8,13.7,6.6,13.1,16.4,
243,Johnny Davis,WAS,12,5,7,5.0,4.8,5.0,0.2,0.0,0.8,0.5,0.2,3.5,3.5,
244,Jonas Valanciunas,NOP,57,29,28,24.6,34.6,28.6,1.6,0.2,2.6,4.2,2.1,4.8,6.0,
245,Jonathan Isaac,ORL,10,7,3,10.8,12.5,8.8,0.5,0.0,0.9,1.2,0.5,4.0,4.0,
246,Jonathan Kuminga,GSW,45,25,20,19.2,21.7,21.0,1.8,0.3,3.2,4.8,2.2,8.2,10.1,
247,Jordan Clarkson,UTA,57,28,29,32.5,32.1,44.2,4.2,0.3,7.8,11.1,4.9,13.0,15.3,
248,Jordan Goodwin,WAS,40,15,25,18.0,28.9,28.4,2.5,0.3,5.0,6.5,3.0,8.5,10.4,
249,Jordan Hall,SAS,9,1,8,9.2,13.2,13.8,1.2,0.3,2.2,3.1,1.6,9.2,11.8,
250,Jordan McLaughlin,MIN,23,13,10,15.5,30.9,29.3,3.3,0.2,5.1,8.6,3.8,10.7,12.4,
251,Jordan Nwora,IND,39,26,13,15.7,14.7,13.7,1.0,0.2,2.1,2.6,1.3,6.8,9.1,
252,Jordan Poole,GSW,56,28,28,30.6,43.9,59.3,4.5,0.9,8.3,11.7,5.8,10.2,13.2,
253,Jordan Schakel,WAS,2,0,2,3.1,3.5,3.5,0.5,0.0,1.0,1.5,0.5,14.3,14.3,
254,Jose Alvarado,NOP,57,30,27,21.8,35.6,38.1,3.1,0.4,5.8,8.0,3.9,8.8,11.1,
255,Josh Christopher,HOU,39,7,32,9.8,9.8,12.3,0.9,0.1,1.5,2.3,1.1,9.1,11.5,
256,Josh Giddey,OKC,51,22,29,30.9,57.8,54.0,5.9,0.6,10.5,14.6,6.8,10.2,11.8,
257,Josh Green,DAL,39,20,19,24.8,22.7,21.5,1.6,0.3,3.1,4.4,2.1,7.2,9.4,
258,Josh Hart,NYK,53,27,26,33.2,34.5,28.8,3.9,0.5,7.1,10.6,4.8,11.3,14.0,
259,Josh Minott,MIN,11,5,6,6.2,4.5,3.9,0.3,0.0,0.3,0.6,0.3,6.0,6.0,
260,Josh Okogie,PHX,48,24,24,13.9,11.8,11.0,1.2,0.1,2.1,3.3,1.4,10.2,12.0,
261,Josh Richardson,NOP,42,12,30,24.0,33.1,33.8,3.2,0.3,5.5,8.2,3.8,9.7,11.4,
262,Joshua Primo,SAS,4,3,1,23.3,31.3,36.0,4.5,0.8,6.8,11.5,5.3,14.4,16.8,
263,Jrue Holiday,MIL,45,33,12,32.9,51.6,59.6,7.1,0.6,13.6,18.5,8.4,13.8,16.2,
264,Juan Toscano-Anderson,UTA,30,12,18,12.2,13.1,9.0,0.8,0.1,1.9,2.5,1.1,6.3,8.1,
265,Juancho Hernangomez,TOR,41,20,21,14.8,13.7,9.0,0.6,0.0,1.2,1.6,0.7,4.3,4.8,
266,Julian Champagnie,PHI,2,2,0,3.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
267,Julius Randle,NYK,59,32,27,35.9,45.6,48.9,4.2,0.3,7.2,11.1,4.8,9.1,10.5,
268,Justin Champagnie,TOR,3,2,1,3.6,3.7,2.0,0.3,0.0,0.3,1.0,0.3,9.1,9.1,
269,Justin Holiday,ATL,28,12,16,14.7,11.9,10.9,0.9,0.0,1.3,2.2,1.0,7.5,8.1,
270,Justin Jackson,BOS,23,15,8,4.7,3.7,3.2,0.4,0.1,1.0,0.9,0.5,10.5,14.0,
271,Justise Winslow,POR,29,15,14,26.8,42.1,34.1,3.4,0.3,5.7,8.3,4.0,8.0,9.4,
272,Jusuf Nurkic,POR,45,23,22,27.3,40.7,33.0,2.9,0.1,4.7,7.6,3.2,7.1,7.9,
273,KZ Okpala,SAC,35,19,16,7.1,5.4,4.4,0.4,0.1,0.6,0.9,0.5,6.9,9.6,
274,Kai Jones,CHA,27,6,21,8.8,6.6,5.1,0.2,0.0,0.6,0.7,0.3,2.8,5.1,
275,Karl-Anthony Towns,MIN,21,10,11,33.8,40.6,44.1,5.3,0.2,8.0,12.4,5.9,13.0,14.6,
276,Kawhi Leonard,LAC,32,21,11,32.2,35.4,43.8,4.0,0.9,7.3,11.6,5.6,11.4,15.7,
277,Keegan Murray,SAC,54,31,23,29.7,23.1,23.0,1.0,0.2,2.0,2.8,1.3,4.3,5.8,
278,Keita Bates-Diop,SAS,43,10,33,20.2,14.6,15.1,1.1,0.3,2.4,2.9,1.4,7.8,9.9,
279,Keldon Johnson,SAS,50,13,37,32.6,32.9,38.8,2.7,0.3,5.6,7.0,3.3,8.2,9.9,
280,Kelly Olynyk,UTA,47,22,25,28.0,41.0,29.9,3.2,0.3,5.2,8.3,3.7,7.9,9.0,
281,Kelly Oubre Jr.,CHA,35,10,25,32.6,23.8,32.7,1.2,0.3,2.4,2.9,1.7,5.0,7.0,
282,Kemba Walker,DAL,9,5,4,16.0,19.6,24.1,2.1,0.4,3.3,5.3,2.6,10.8,13.1,
283,Kendall Brown,IND,6,1,5,6.7,5.0,4.2,0.5,0.2,1.0,1.5,0.8,10.0,16.7,
284,Kendrick Nunn,WAS,48,23,25,14.7,12.1,15.5,1.3,0.3,2.4,3.4,1.7,10.5,14.1,
285,Kennedy Chandler,MEM,24,15,9,9.2,14.9,16.4,1.9,0.1,3.2,4.4,2.1,12.9,14.3,
286,Kenneth Lofton Jr.,MEM,8,5,3,3.9,3.9,5.3,0.5,0.0,0.9,1.3,0.5,12.9,12.9,
287,Kenrich Williams,OKC,48,25,23,22.6,22.9,19.1,2.0,0.3,3.4,5.1,2.4,8.6,10.5,
288,Kentavious Caldwell-Pope,DEN,55,39,16,31.4,27.2,26.7,2.3,0.5,3.9,6.0,3.1,8.6,11.3,
289,Kenyon Martin Jr.,HOU,57,13,44,26.3,24.1,22.5,1.5,0.2,2.7,3.9,1.7,6.3,7.2,
290,Keon Ellis,SAC,8,4,4,4.4,4.5,3.6,0.4,0.0,0.5,0.9,0.4,8.3,8.3,
291,Keon Johnson,POR,27,12,15,10.0,12.2,15.0,0.9,0.1,1.6,2.6,1.2,7.6,10.0,
292,Kessler Edwards,SAC,14,5,9,5.7,5.0,3.6,0.1,0.1,0.1,0.4,0.2,2.9,4.3,
293,Kevin Durant,PHX,39,26,13,36.0,40.1,54.9,5.3,1.0,9.0,13.1,6.8,13.2,16.9,
294,Kevin Huerter,SAC,53,29,24,30.4,30.0,34.3,2.9,0.3,4.8,7.6,3.7,9.8,12.2,
295,Kevin Knox II,POR,43,9,34,13.9,12.9,9.0,0.3,0.1,0.7,0.8,0.4,2.7,3.2,
296,Kevin Love,CLE,41,24,17,20.0,27.9,20.2,1.9,0.1,2.9,4.6,2.2,6.7,8.1,
297,Kevin Porter Jr.,HOU,40,10,30,34.0,55.9,62.3,5.6,0.6,11.6,15.0,6.8,10.1,12.2,
298,Kevon Harris,ORL,27,10,17,12.4,6.6,6.5,0.4,0.1,0.9,1.2,0.7,6.7,10.1,
299,Kevon Looney,GSW,56,28,28,23.3,36.0,23.6,2.6,0.3,4.8,7.0,3.1,7.1,8.6,
300,Khem Birch,SAS,20,9,11,8.1,8.4,6.4,0.4,0.1,0.5,0.9,0.5,4.2,5.4,
301,Khris Middleton,MIL,16,13,3,21.2,26.9,32.2,3.9,0.3,6.4,9.6,4.4,14.6,16.2,
302,Killian Hayes,DET,53,14,39,26.6,44.6,48.0,5.7,0.2,9.7,14.9,6.4,12.8,14.3,
303,Kira Lewis Jr.,NOP,13,6,7,11.6,19.6,21.2,1.1,0.4,2.4,3.0,1.6,5.5,8.2,
304,Klay Thompson,GSW,44,23,21,33.1,25.8,39.8,2.5,0.7,4.3,6.2,3.4,9.5,13.1,
305,Kristaps Porzingis,WAS,48,20,28,32.6,38.9,40.8,2.5,0.4,4.5,6.4,3.1,6.4,8.0,
306,Kyle Anderson,MIN,47,25,22,26.0,37.6,30.9,4.0,0.3,6.7,9.9,4.8,10.6,12.7,
307,Kyle Kuzma,WAS,51,24,27,34.9,37.3,41.6,4.0,0.6,6.8,10.3,4.9,10.7,13.0,
308,Kyle Lowry,MIA,44,22,22,33.3,59.9,57.2,5.3,0.5,11.3,13.6,6.3,8.8,10.6,
309,Kyrie Irving,DAL,44,26,18,37.1,48.9,60.3,5.4,1.1,9.7,13.7,7.1,11.1,14.5,
310,LaMelo Ball,CHA,32,9,23,35.3,62.8,74.6,8.4,0.9,14.1,20.8,10.3,13.3,16.5,
311,Lamar Stevens,CLE,41,26,15,17.9,14.3,9.9,0.5,0.1,1.0,1.3,0.7,3.6,4.8,
312,Landry Shamet,PHX,30,14,16,21.4,27.8,30.5,2.2,0.2,4.5,5.7,2.7,8.0,9.7,
313,Larry Nance Jr.,NOP,48,24,24,22.7,24.8,19.4,1.9,0.2,2.6,5.0,2.3,7.7,9.3,
314,Lauri Markkanen,UTA,54,27,27,34.3,28.9,29.4,1.8,0.3,3.3,4.7,2.1,6.3,7.4,
315,LeBron James,LAL,44,21,23,36.4,48.8,65.0,7.0,0.8,12.9,18.1,8.6,14.4,17.7,
316,Leandro Bolmaro,UTA,14,8,6,4.9,5.8,5.7,0.5,0.0,1.1,1.2,0.5,8.6,8.6,
317,Lindy Waters III,OKC,22,10,12,10.8,8.9,9.1,0.7,0.1,1.0,2.1,0.9,8.2,10.2,
318,Lonnie Walker IV,LAL,41,16,25,27.3,15.8,22.9,1.4,0.3,2.8,3.4,1.8,8.6,11.4,
319,Luguentz Dort,OKC,49,24,25,30.0,20.9,28.1,2.2,0.4,4.2,5.6,2.8,10.7,13.3,
320,Luka Doncic,DAL,49,28,21,36.5,55.5,68.2,8.1,1.3,15.5,21.9,10.2,14.6,18.3,
321,Luka Garza,MIN,22,13,9,9.3,10.7,9.7,0.6,0.0,0.9,1.7,0.7,5.9,6.8,
322,Luke Kennard,MEM,36,20,16,20.7,18.1,17.6,1.1,0.4,2.4,3.1,1.6,5.8,8.9,
323,Luke Kornet,BOS,49,33,16,11.9,9.8,6.9,0.7,0.2,1.2,1.8,0.9,7.3,9.2,
324,Malachi Flynn,TOR,41,20,21,13.9,21.7,22.6,1.5,0.3,2.7,3.7,1.8,7.0,8.4,
325,Malaki Branham,SAS,43,8,35,21.7,22.5,25.4,1.9,0.2,3.6,4.7,2.3,8.5,10.0,
326,Malcolm Brogdon,BOS,48,34,14,24.9,37.6,39.9,3.7,0.9,7.3,10.1,4.9,9.8,13.1,
327,Malcolm Hill,CHI,3,3,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
328,Malik Beasley,LAL,57,28,29,26.5,21.7,25.1,1.6,0.2,2.8,4.2,2.0,7.6,9.4,
329,Malik Monk,SAC,54,31,23,22.6,25.8,32.2,3.9,0.4,6.7,9.7,4.6,15.0,18.0,
330,Mamadi Diakite,CLE,16,12,4,6.2,6.2,4.5,0.1,0.0,0.5,0.4,0.1,2.0,2.0,
331,MarJon Beauchamp,MIL,37,24,13,14.6,8.9,10.3,0.7,0.1,1.5,1.8,0.8,7.6,9.4,
332,Marcus Morris Sr.,LAC,51,27,24,29.0,26.7,27.5,1.8,0.2,3.3,4.8,2.1,6.8,7.8,
333,Marcus Smart,BOS,41,30,11,32.5,48.0,52.1,7.2,0.8,11.7,17.8,8.2,14.9,17.1,
334,Mark Williams,CHA,28,9,19,15.4,9.5,8.2,0.3,0.1,0.6,0.6,0.4,3.0,3.7,
335,Markelle Fultz,ORL,37,19,18,29.0,49.9,50.5,5.5,0.4,9.9,14.6,6.5,11.0,13.1,
336,Markieff Morris,DAL,27,16,11,10.6,11.2,9.5,0.9,0.1,1.0,2.1,1.1,8.3,9.9,
337,Marko Simonovic,CHI,1,0,1,1.7,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
338,Marvin Bagley III,DET,25,6,19,21.3,21.9,16.6,0.6,0.0,1.8,2.0,0.8,2.6,3.7,
339,Mason Plumlee,LAC,56,15,41,28.5,33.8,25.7,3.7,0.3,5.9,9.4,4.3,10.8,12.6,
340,Matisse Thybulle,POR,50,33,17,12.3,7.8,6.1,0.5,0.0,0.9,1.2,0.5,6.4,6.9,
341,Matt Ryan,MIN,32,14,18,9.5,6.9,8.0,0.5,0.1,0.9,1.1,0.7,6.8,9.5,
342,Matthew Dellavedova,SAC,23,13,10,6.3,12.0,13.1,1.4,0.0,2.6,3.6,1.6,12.0,13.0,
343,Max Christie,LAL,35,14,21,14.2,10.0,7.1,0.5,0.1,1.1,1.4,0.7,5.4,6.6,
344,Max Strus,MIA,56,30,26,30.0,34.7,31.4,2.2,0.3,4.0,5.4,2.6,6.3,7.5,
345,Maxi Kleber,DAL,22,13,9,25.7,24.7,16.7,1.0,0.2,2.3,2.8,1.3,3.9,5.3,
346,McKinley Wright IV,DAL,19,11,8,10.2,14.0,13.6,1.7,0.3,2.7,4.8,2.2,12.4,15.4,
347,Mfiondu Kabengele,BOS,2,1,1,7.0,5.5,2.5,0.0,0.5,0.0,0.0,0.5,0.0,9.1,
348,Micah Potter,UTA,3,2,1,4.8,7.7,2.3,0.7,0.0,0.3,1.7,0.7,8.7,8.7,
349,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,Michael Porter Jr.,DEN,41,29,12,29.3,21.8,23.9,1.0,0.3,1.4,2.7,1.5,4.7,6.7,
351,Mikal Bridges,BKN,58,30,28,36.3,32.6,36.6,3.5,0.3,5.9,9.1,4.1,10.9,12.6,
352,Mike Conley,MIN,45,23,22,29.6,55.9,57.6,7.6,0.6,14.3,20.4,9.2,13.6,16.4,
353,Mike Muscala,BOS,45,22,23,14.5,22.2,14.3,0.9,0.1,1.0,2.2,1.0,4.0,4.5,
354,Miles McBride,NYK,46,25,21,12.8,15.1,15.3,1.2,0.1,1.9,3.2,1.4,7.8,9.3,
355,Mitchell Robinson,NYK,38,21,17,26.9,19.5,9.9,1.0,0.0,1.1,2.4,1.0,5.0,5.0,
356,Mo Bamba,LAL,40,18,22,17.0,20.1,15.4,1.1,0.1,1.5,2.8,1.1,5.2,5.6,
357,Monte Morris,WAS,48,23,25,28.3,48.3,50.9,5.4,0.6,9.4,13.9,6.6,11.1,13.6,
358,Montrezl Harrell,PHI,50,32,18,12.5,12.0,10.8,0.6,0.1,1.0,1.6,0.7,5.2,6.0,
359,Moritz Wagner,ORL,37,18,19,21.2,28.7,24.5,1.7,0.1,2.6,4.1,1.9,5.9,6.6,
360,Moses Brown,LAC,34,16,18,8.5,7.5,3.8,0.1,0.0,0.1,0.3,0.1,1.6,1.6,
361,Moses Moody,GSW,42,21,21,14.2,10.6,12.3,0.9,0.2,1.9,2.3,1.2,8.1,11.2,
362,Moussa Diabate,LAC,16,7,9,10.5,5.6,3.6,0.2,0.0,0.4,0.4,0.2,3.3,3.3,
363,Myles Turner,IND,49,22,27,29.7,28.2,30.0,1.3,0.1,2.1,3.3,1.5,4.7,5.4,
364,Naji Marshall,NOP,53,28,25,25.0,30.0,27.7,2.5,0.3,4.2,6.4,3.1,8.5,10.2,
365,Nassir Little,POR,36,19,17,16.7,13.4,12.1,0.8,0.2,1.5,2.3,1.1,6.2,8.3,
366,Nathan Knight,MIN,33,16,17,8.1,7.8,7.1,0.4,0.0,0.9,1.3,0.5,5.0,6.6,
367,Naz Reid,MIN,52,25,27,17.8,24.6,20.2,1.0,0.3,1.8,2.5,1.3,4.1,5.4,
368,Neemias Queta,SAC,4,1,3,6.1,5.3,3.3,0.3,0.0,0.5,0.5,0.3,4.8,4.8,
369,Nerlens Noel,DET,14,2,12,10.8,11.1,5.9,0.5,0.1,0.6,1.3,0.6,4.5,5.8,
370,Nic Claxton,BKN,53,29,24,29.6,28.3,21.5,1.7,0.4,2.6,4.2,2.1,5.9,7.4,
371,Nick Richards,CHA,44,11,33,17.2,14.8,10.3,0.5,0.0,0.6,1.2,0.5,3.4,3.7,
372,Nickeil Alexander-Walker,MIN,37,18,19,14.3,22.5,22.8,2.1,0.2,4.3,5.3,2.4,9.1,10.8,
373,Nicolas Batum,LAC,55,31,24,21.9,22.7,15.7,1.5,0.2,2.5,3.7,1.7,6.4,7.5,
374,Nikola Jokic,DEN,50,37,13,33.6,75.9,65.7,10.1,0.9,16.6,25.1,12.0,13.3,15.9,
375,Nikola Jovic,MIA,15,7,8,13.6,16.8,14.9,0.7,0.3,1.8,2.0,1.1,4.0,6.7,
376,Nikola Vucevic,CHI,56,25,31,34.0,50.3,45.2,3.3,0.5,5.5,8.7,4.0,6.6,8.0,
377,Noah Vonleh,BOS,23,17,6,7.5,8.0,3.2,0.3,0.1,0.7,0.9,0.4,3.8,4.9,
378,Norman Powell,LAC,49,26,23,25.8,19.3,29.1,1.8,0.2,3.3,4.6,2.1,9.2,11.1,
379,O.G. Anunoby,TOR,45,21,24,35.8,30.8,33.6,2.0,0.4,4.5,5.0,2.6,6.6,8.4,
380,Obi Toppin,NYK,44,22,22,14.9,18.0,13.0,0.9,0.0,1.4,2.2,0.9,4.8,5.2,
381,Ochai Agbaji,UTA,36,21,15,14.4,8.7,7.6,0.5,0.1,1.1,1.2,0.6,5.4,6.7,
382,Onyeka Okongwu,ATL,56,29,27,24.0,22.4,14.8,1.0,0.1,1.7,2.7,1.1,4.5,5.1,
383,Orlando Robinson,MIA,28,17,11,14.0,13.9,8.8,0.8,0.0,1.2,1.9,0.8,5.4,5.4,
384,Oshae Brissett,IND,49,21,28,16.0,19.1,13.3,0.5,0.1,1.3,1.5,0.7,2.8,3.4,
385,Otto Porter Jr.,TOR,8,4,4,18.3,20.4,15.1,1.0,0.0,1.8,2.3,1.0,4.9,4.9,
386,Ousmane Dieng,OKC,19,8,11,15.0,13.0,12.3,1.4,0.2,1.6,3.2,1.6,10.5,12.1,
387,P.J. Tucker,PHI,54,35,19,25.8,17.1,10.2,0.8,0.2,1.5,2.1,1.0,4.8,6.0,
388,P.J. Washington,CHA,58,16,42,32.9,39.5,32.5,2.4,0.1,4.7,6.4,3.0,6.2,7.6,
389,PJ Dozier,SAC,4,4,0,2.6,2.5,1.5,0.0,0.3,0.3,0.3,0.5,0.0,20.0,
390,Paolo Banchero,ORL,51,21,30,33.8,40.5,43.7,3.6,0.5,6.9,9.1,4.5,8.9,11.0,
391,Pascal Siakam,TOR,48,22,26,37.6,55.9,59.6,6.1,0.7,11.2,16.5,7.4,11.0,13.2,
392,Pat Connaughton,MIL,40,27,13,25.2,26.7,19.5,1.3,0.1,2.0,3.0,1.4,4.7,5.3,
393,Patrick Baldwin Jr.,GSW,15,5,10,8.5,8.7,9.1,0.2,0.1,0.3,0.5,0.3,2.3,3.8,
394,Patrick Beverley,LAL,45,21,24,26.9,25.6,23.3,2.6,0.2,5.3,7.0,3.2,10.3,12.4,
395,Patrick Williams,CHI,56,25,31,29.0,29.2,22.3,1.3,0.2,2.6,3.4,1.6,4.5,5.5,
396,Patty Mills,BKN,36,18,18,13.3,12.8,15.2,1.3,0.1,2.0,3.3,1.5,10.4,11.9,
397,Paul George,LAC,42,25,17,34.2,44.8,54.0,5.2,0.8,8.9,14.1,6.6,11.6,14.8,
398,Paul Reed,PHI,43,27,16,9.6,8.8,5.4,0.3,0.0,0.7,0.8,0.4,3.7,4.2,
399,Payton Pritchard,BOS,41,30,11,12.7,15.8,17.2,1.1,0.2,2.7,2.9,1.3,6.9,8.3,
400,Peyton Watson,DEN,11,7,4,3.4,3.4,3.1,0.1,0.0,0.5,0.2,0.1,2.7,2.7,
401,Precious Achiuwa,TOR,34,18,16,23.3,24.5,21.8,1.1,0.1,2.0,2.8,1.2,4.3,4.8,
402,Quentin Grimes,NYK,48,26,22,30.3,22.0,21.7,1.9,0.1,3.1,4.7,2.2,8.8,9.9,
403,Quenton Jackson,WAS,2,1,1,2.9,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,
404,R.J. Hampton,ORL,26,7,19,13.9,16.8,18.2,1.3,0.0,3.1,3.7,1.4,7.8,8.5,
405,RJ Barrett,NYK,52,27,25,34.5,29.1,37.0,2.8,0.3,5.1,7.1,3.3,9.5,11.4,
406,Raul Neto,CLE,38,26,12,10.3,16.4,17.6,1.4,0.3,2.8,3.7,1.9,8.7,11.4,
407,Reggie Bullock,DAL,57,30,27,30.4,27.0,21.1,1.4,0.1,2.4,3.7,1.6,5.1,6.0,
408,Reggie Jackson,LAC,52,28,24,25.7,38.6,43.6,3.5,0.4,5.9,9.1,4.2,9.1,11.0,
409,Richaun Holmes,SAC,33,16,17,9.1,7.8,5.9,0.2,0.1,0.6,0.6,0.3,1.9,3.9,
410,Ricky Rubio,CLE,14,10,4,16.8,32.8,33.4,3.8,0.4,6.7,10.5,4.8,11.5,14.6,
411,Robert Covington,LAC,36,15,21,16.2,22.6,14.3,1.3,0.3,1.9,3.4,1.7,5.7,7.4,
412,Robert Williams III,BOS,22,15,7,24.1,25.2,16.8,1.7,0.2,2.9,4.8,2.0,6.8,8.1,
413,Robin Lopez,CLE,30,22,8,7.9,5.7,5.1,0.4,0.0,0.7,1.2,0.5,7.6,8.7,
414,Rodney McGruder,DET,21,3,18,10.4,7.2,7.2,0.7,0.1,1.0,1.6,0.8,9.3,11.3,
415,Romeo Langford,SAS,31,10,21,20.3,14.8,14.6,1.3,0.2,2.6,3.4,1.6,8.9,10.9,
416,Ron Harper Jr.,TOR,3,2,1,3.1,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
417,Royce O'Neale,BKN,54,30,24,33.6,52.1,38.1,3.9,0.4,6.3,9.9,4.6,7.5,8.8,
418,Rudy Gay,UTA,44,23,21,14.7,16.4,11.1,1.0,0.1,1.8,2.6,1.2,5.8,7.1,
419,Rudy Gobert,MIN,49,23,26,30.4,30.7,21.1,0.9,0.2,1.7,2.3,1.2,2.9,4.0,
420,Rui Hachimura,LAL,40,21,19,25.0,21.5,20.6,1.0,0.2,1.9,2.5,1.3,4.8,5.9,
421,Russell Westbrook,UTA,52,25,27,28.7,41.4,46.5,7.5,0.5,12.9,18.5,8.8,18.1,21.3,
422,Ryan Arcidiacono,POR,12,8,4,2.7,4.0,3.2,0.2,0.0,0.8,0.6,0.3,4.2,6.3,
423,Ryan Rollins,GSW,12,5,7,5.2,8.4,9.5,0.5,0.1,1.7,1.2,0.6,5.9,6.9,
424,Saben Lee,PHX,18,11,7,15.6,27.6,30.6,2.9,0.4,5.8,7.3,3.6,10.7,13.1,
425,Saddiq Bey,ATL,52,12,40,28.7,25.6,26.2,1.6,0.2,3.3,4.2,1.9,6.2,7.6,
426,Sam Hauser,BOS,55,39,16,15.3,12.7,11.0,0.7,0.1,1.1,1.9,0.9,5.6,6.9,
427,Sandro Mamukelashvili,MIL,23,16,7,8.6,9.5,7.4,0.7,0.0,1.2,2.0,0.9,7.3,9.2,
428,Santi Aldama,MEM,53,31,22,22.1,20.1,15.7,1.2,0.1,1.8,3.0,1.5,6.0,7.3,
429,Scottie Barnes,TOR,55,25,30,35.2,55.6,51.2,4.8,0.5,9.0,12.9,6.0,8.7,10.7,
430,Scotty Pippen Jr.,LAL,6,1,5,5.3,8.3,8.8,0.3,0.2,1.0,1.0,0.7,4.0,8.0,
431,Serge Ibaka,MIL,16,11,5,11.6,9.3,8.6,0.3,0.1,0.9,0.7,0.4,2.7,4.7,
432,Seth Curry,BKN,39,26,13,23.2,25.5,29.6,2.1,0.7,3.3,5.5,2.9,8.1,11.4,
433,Shaedon Sharpe,POR,56,27,29,20.2,12.4,14.2,0.6,0.2,1.3,1.7,0.9,5.2,7.6,
434,Shai Gilgeous-Alexander,OKC,52,24,28,35.5,43.1,62.3,5.7,0.9,11.4,14.8,6.9,13.1,16.0,
435,Shake Milton,PHI,52,37,15,21.7,31.2,35.0,3.1,0.3,5.1,8.1,3.8,9.8,12.1,
436,Simone Fontecchio,UTA,30,17,13,9.2,7.3,7.0,0.5,0.1,0.9,1.1,0.6,6.4,8.2,
437,Spencer Dinwiddie,BKN,56,29,27,34.1,44.8,54.8,5.3,0.7,10.5,14.2,6.4,11.8,14.4,
438,Stanley Johnson,SAS,29,5,24,15.8,19.8,14.7,2.2,0.2,3.3,5.3,2.6,11.2,12.9,
439,Stephen Curry,GSW,37,19,18,34.9,51.7,64.2,6.5,1.1,11.2,16.6,8.1,12.6,15.7,
440,Sterling Brown,LAL,4,2,2,6.1,4.8,1.8,0.5,0.0,0.8,1.0,0.5,10.5,10.5,
441,Steven Adams,MEM,42,28,14,27.0,33.5,19.3,2.3,0.2,3.7,5.9,2.7,6.9,8.1,
442,Svi Mykhailiuk,CHA,13,8,5,3.1,2.5,2.3,0.1,0.1,0.4,0.5,0.2,3.1,9.4,
443,T.J. McConnell,IND,56,23,33,19.6,42.7,43.3,4.9,0.3,10.2,14.2,6.3,11.6,14.8,
444,T.J. Warren,PHX,26,16,10,18.8,16.2,18.2,1.1,0.1,1.9,2.7,1.2,6.9,7.6,
445,Taj Gibson,WAS,35,16,19,9.8,11.7,9.1,0.8,0.0,1.3,1.9,0.8,6.6,6.9,
446,Talen Horton-Tucker,UTA,45,23,22,16.2,22.9,23.8,2.8,0.2,5.1,7.4,3.3,12.1,14.6,
447,Tari Eason,HOU,57,13,44,19.4,19.8,15.4,0.9,0.1,2.0,2.4,1.1,4.7,5.8,
